WHO_region,Disease_presentation,Age_group,Pathogen,deaths associated with resistance (mean),deaths associated with resistance (lower),deaths associated with resistance (upper),deaths attributable to resistance (mean),deaths attributable to resistance (lower),deaths attributable to resistance (upper),vaccine avertable deaths associated with resistance (mean),vaccine avertable deaths associated with resistance (lower),vaccine avertable deaths associated with resistance (upper),vaccine avertable deaths attributable to resistance (mean),vaccine avertable deaths attributable to resistance (lower),vaccine avertable deaths attributable to resistance (upper)
South-East Asia,Bacterial skin infections,10 to 14,Group A Streptococcus,9.491323348,4.829823164,16.09289145,0.901924113,0,3.30068837,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,15 to 19,Group A Streptococcus,13.69477656,6.699438663,26.54025971,1.310623755,0,5.046504982,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,20 to 24,Group A Streptococcus,16.49397759,7.799946821,33.21949126,1.582014891,0,5.910673223,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,25 to 29,Group A Streptococcus,15.41350705,7.334097088,31.63174485,1.481704463,0,5.819266372,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,30 to 34,Group A Streptococcus,23.79925064,12.23091999,44.21225712,2.285758851,0,8.462908274,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,35 to 39,Group A Streptococcus,34.51383062,17.62535409,66.24773327,3.313480496,0,12.59827759,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,40 to 44,Group A Streptococcus,46.33487555,23.36309154,91.4926877,4.450736639,0,16.99854748,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,45 to 49,Group A Streptococcus,68.85879253,32.80537761,140.0902746,6.617725442,0,26.91469509,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,50 to 54,Group A Streptococcus,133.7364517,55.93949246,285.5847745,12.88174955,0,47.72009919,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,55 to 59,Group A Streptococcus,199.6467885,73.9673766,471.2750182,19.23867324,0,79.14442368,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,60 to 64,Group A Streptococcus,288.8876477,102.621756,705.8794498,27.87239061,0,114.3320718,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,65 to 69,Group A Streptococcus,377.8899142,139.8283395,875.2929368,36.37956159,0,144.3703736,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,70 to 74,Group A Streptococcus,427.708177,156.0272247,941.9744013,41.29551055,0,173.2571244,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,75 to 79,Group A Streptococcus,474.2308752,164.2614265,1051.024392,45.7871276,0,183.184601,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,80 to 84,Group A Streptococcus,451.9437537,162.3973328,970.2191286,43.57935064,0,172.1255376,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,85 to 89,Group A Streptococcus,312.1493569,125.5454779,641.5777575,30.03053159,0,118.684316,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,90 to 94,Group A Streptococcus,158.6334331,65.95857901,322.4624924,15.2338979,0,59.41460191,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,95 plus,Group A Streptococcus,56.85905878,30.90552726,90.10932826,5.361617613,0,17.53413251,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,EN,Group A Streptococcus,0.272464452,0.008524809,1.513763678,0.022930223,0,0.142735021,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,LN,Group A Streptococcus,0.190598209,0.002333914,1.131815811,0.015927276,0,0.111896388,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,PN,Group A Streptococcus,17.59538902,8.208451002,39.63385891,1.589359652,0,6.040862623,11.24180402,5.244430648,25.32232017,1.015451815,0,3.859544885
Western Pacific,Bacterial skin infections,1 to 4,Group A Streptococcus,11.1526461,4.987660854,25.15238262,1.002152435,0,3.925111768,7.277101582,3.254448707,16.41192966,0.653904464,0,2.561135429
Western Pacific,Bacterial skin infections,5 to 9,Group A Streptococcus,9.936132209,3.318910942,26.88337891,0.894370249,0,3.925600061,0.124679351,0.04164595,0.337334707,0.011222627,0,0.049258732
Western Pacific,Bacterial skin infections,10 to 14,Group A Streptococcus,8.92100633,3.676142199,20.22554363,0.807552913,0,3.409972214,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,15 to 19,Group A Streptococcus,15.27669289,5.997149796,35.52021556,1.394212221,0,5.837886855,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,20 to 24,Group A Streptococcus,32.67779151,10.72266321,81.38586358,2.993627081,0,13.45862567,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,25 to 29,Group A Streptococcus,64.29563716,19.61168295,161.8509944,5.895839473,0,26.56530866,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,30 to 34,Group A Streptococcus,109.8519049,32.87648916,284.7976615,10.09384616,0,45.30007863,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,35 to 39,Group A Streptococcus,139.0576351,40.24161445,369.6510935,12.78985491,0,56.18925353,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,40 to 44,Group A Streptococcus,210.9691277,65.38917679,532.9146208,19.38311402,0,81.22560135,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,45 to 49,Group A Streptococcus,354.2227998,105.2643167,884.029913,32.51297749,0,145.2116219,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,50 to 54,Group A Streptococcus,705.640523,201.1058423,1798.55513,64.77957558,0,292.7586211,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,55 to 59,Group A Streptococcus,959.7640348,205.6527577,2548.691144,88.18244521,0,391.0943124,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,60 to 64,Group A Streptococcus,1378.233474,285.8612501,3755.364755,126.6881016,0,562.1549535,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,65 to 69,Group A Streptococcus,2076.591889,472.6604088,5198.554231,190.1854182,0,812.8187072,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,70 to 74,Group A Streptococcus,2504.543998,555.417093,6358.167641,230.7673676,0,1110.93244,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,75 to 79,Group A Streptococcus,2718.417188,593.9226847,6854.41934,250.6562259,0,1152.981701,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,80 to 84,Group A Streptococcus,2944.088553,759.0238291,6878.362644,271.0933078,0,1202.196312,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,85 to 89,Group A Streptococcus,2306.167966,705.8139477,5252.559997,212.1052759,0,906.3463729,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,90 to 94,Group A Streptococcus,963.303344,339.117745,2101.724747,88.88262967,0,376.4384133,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,95 plus,Group A Streptococcus,318.7291183,169.9247097,567.7695844,29.04634755,0,95.09965563,0,0,0,0,0,0
Africa,Bone and joint infections,EN,Group A Streptococcus,1.6817527,0.184591806,5.637401019,0.160033634,0,0.830649847,0,0,0,0,0,0
Africa,Bone and joint infections,LN,Group A Streptococcus,2.218659405,0.175451802,8.255993867,0.207715482,0,1.11187391,0,0,0,0,0,0
Africa,Bone and joint infections,PN,Group A Streptococcus,2.347939783,0.310240548,7.547537705,0.222069324,0,1.192278107,1.500113402,0.198214625,4.822169012,0.141881479,0,0.761753935
Africa,Bone and joint infections,1 to 4,Group A Streptococcus,2.897090905,0.380464738,10.09411411,0.276791706,0,1.518589624,1.890351816,0.248253242,6.586409457,0.180606588,0,0.99087973
Africa,Bone and joint infections,5 to 9,Group A Streptococcus,2.499023191,0.689528862,6.770075375,0.239809547,0,1.123864024,0.031357935,0.008652261,0.084951427,0.003009149,0,0.014102332
Africa,Bone and joint infections,10 to 14,Group A Streptococcus,6.5693775,0.977029889,20.5965317,0.630755054,0,3.226500588,0,0,0,0,0,0
Africa,Bone and joint infections,15 to 19,Group A Streptococcus,7.028779956,1.622633195,20.54432468,0.641107594,0,2.897862591,0,0,0,0,0,0
Africa,Bone and joint infections,20 to 24,Group A Streptococcus,1.722164647,0.337160731,4.736377622,0.164308403,0,0.79484165,0,0,0,0,0,0
Africa,Bone and joint infections,25 to 29,Group A Streptococcus,1.490173814,0.340148054,3.869956513,0.142096529,0,0.636558637,0,0,0,0,0,0
Africa,Bone and joint infections,30 to 34,Group A Streptococcus,1.257055688,0.22117781,3.779503229,0.120496495,0,0.583826472,0,0,0,0,0,0
Africa,Bone and joint infections,35 to 39,Group A Streptococcus,1.617656296,0.341709634,4.491143114,0.154418675,0,0.69560675,0,0,0,0,0,0
Africa,Bone and joint infections,40 to 44,Group A Streptococcus,2.281313788,0.511573378,6.038423663,0.217889867,0,1.003266535,0,0,0,0,0,0
Africa,Bone and joint infections,45 to 49,Group A Streptococcus,3.200580615,0.751002907,8.634675602,0.305826822,0,1.368169684,0,0,0,0,0,0
Africa,Bone and joint infections,50 to 54,Group A Streptococcus,3.304964192,0.795267535,8.576871383,0.316296183,0,1.427792623,0,0,0,0,0,0
Africa,Bone and joint infections,55 to 59,Group A Streptococcus,5.207240205,1.508796756,12.3268268,0.497429711,0,2.088736973,0,0,0,0,0,0
Africa,Bone and joint infections,60 to 64,Group A Streptococcus,6.694109116,1.866973524,15.68065053,0.640168913,0,2.673064008,0,0,0,0,0,0
Africa,Bone and joint infections,65 to 69,Group A Streptococcus,8.30464344,2.517399634,18.30327991,0.792941181,0,3.172849314,0,0,0,0,0,0
Africa,Bone and joint infections,70 to 74,Group A Streptococcus,10.31189406,2.741557894,24.43404538,0.982659559,0,4.186663954,0,0,0,0,0,0
Africa,Bone and joint infections,75 to 79,Group A Streptococcus,11.39113288,2.82914655,26.596382,1.085387998,0,4.683337355,0,0,0,0,0,0
Africa,Bone and joint infections,80 to 84,Group A Streptococcus,11.9577599,3.703623102,25.17014093,1.1373982,0,4.567872678,0,0,0,0,0,0
Africa,Bone and joint infections,85 to 89,Group A Streptococcus,8.567627561,2.703209199,18.3888571,0.8145274,0,3.326763355,0,0,0,0,0,0
Africa,Bone and joint infections,90 to 94,Group A Streptococcus,4.037629939,1.236474249,8.698533534,0.383598707,0,1.614180864,0,0,0,0,0,0
Africa,Bone and joint infections,95 plus,Group A Streptococcus,1.300747923,0.357904861,2.921472038,0.123736077,0,0.525644282,0,0,0,0,0,0
Americas,Bone and joint infections,EN,Group A Streptococcus,0.052135329,0.005418687,0.190383498,0.004912664,0,0.027372429,0,0,0,0,0,0
Americas,Bone and joint infections,LN,Group A Streptococcus,0.065433084,0.004538404,0.343930161,0.006233498,0,0.039201504,0,0,0,0,0,0
Americas,Bone and joint infections,PN,Group A Streptococcus,0.110902619,0.01602841,0.383543131,0.010467171,0,0.052613868,0.070856376,0.010240651,0.245048103,0.006687541,0,0.033615329
Americas,Bone and joint infections,1 to 4,Group A Streptococcus,0.086214652,0.010864884,0.312880312,0.008156919,0,0.043017995,0.05625506,0.007089337,0.204154403,0.00532239,0,0.028069241
Americas,Bone and joint infections,5 to 9,Group A Streptococcus,0.433719523,0.188629577,0.860900796,0.040855997,0,0.15208406,0.005442346,0.002366938,0.010802649,0.000512664,0,0.001908362
Americas,Bone and joint infections,10 to 14,Group A Streptococcus,0.661938302,0.145528565,1.690134142,0.06282295,0,0.287303974,0,0,0,0,0,0
Americas,Bone and joint infections,15 to 19,Group A Streptococcus,0.347881723,0.082558067,1.006092905,0.032047604,0,0.148999937,0,0,0,0,0,0
Americas,Bone and joint infections,20 to 24,Group A Streptococcus,0.475229172,0.092360878,1.416249198,0.044783142,0,0.216107084,0,0,0,0,0,0
Americas,Bone and joint infections,25 to 29,Group A Streptococcus,0.635760312,0.139033307,1.733763012,0.059904434,0,0.284598691,0,0,0,0,0,0
Americas,Bone and joint infections,30 to 34,Group A Streptococcus,0.917848873,0.151924793,2.941719133,0.087282112,0,0.447687186,0,0,0,0,0,0
Americas,Bone and joint infections,35 to 39,Group A Streptococcus,1.280669111,0.248799503,3.655555674,0.121660802,0,0.57919931,0,0,0,0,0,0
Americas,Bone and joint infections,40 to 44,Group A Streptococcus,1.874402279,0.425913794,5.010280161,0.178230068,0,0.816679445,0,0,0,0,0,0
Americas,Bone and joint infections,45 to 49,Group A Streptococcus,3.054931237,0.701525103,8.002595072,0.29094196,0,1.299120565,0,0,0,0,0,0
Americas,Bone and joint infections,50 to 54,Group A Streptococcus,3.9740042,0.934960455,10.27218598,0.37973573,0,1.662043143,0,0,0,0,0,0
Americas,Bone and joint infections,55 to 59,Group A Streptococcus,5.836769718,1.718511021,13.42198217,0.556899169,0,2.359100355,0,0,0,0,0,0
Americas,Bone and joint infections,60 to 64,Group A Streptococcus,7.619740137,2.193895764,17.37579525,0.727579384,0,3.059053189,0,0,0,0,0,0
Americas,Bone and joint infections,65 to 69,Group A Streptococcus,8.856616929,2.906787334,19.27916199,0.845750035,0,3.438120297,0,0,0,0,0,0
Americas,Bone and joint infections,70 to 74,Group A Streptococcus,11.27189784,3.380698097,26.1503203,1.073365357,0,4.558961453,0,0,0,0,0,0
Americas,Bone and joint infections,75 to 79,Group A Streptococcus,11.18173816,3.200669772,26.11464055,1.064751977,0,4.466608847,0,0,0,0,0,0
Americas,Bone and joint infections,80 to 84,Group A Streptococcus,10.65936188,3.280576451,23.62403634,1.014703204,0,4.317222365,0,0,0,0,0,0
Americas,Bone and joint infections,85 to 89,Group A Streptococcus,9.635837996,2.829526448,22.32138255,0.917370937,0,3.879995942,0,0,0,0,0,0
Americas,Bone and joint infections,90 to 94,Group A Streptococcus,6.056403089,1.5478855,15.16412493,0.576796051,0,2.502523491,0,0,0,0,0,0
Americas,Bone and joint infections,95 plus,Group A Streptococcus,3.159957925,0.710989817,8.215296311,0.300550489,0,1.296271662,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,EN,Group A Streptococcus,2.998837897,0.315221526,8.470027549,0.286183002,0,1.395889219,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,LN,Group A Streptococcus,0.96865388,0.085182593,3.418276959,0.090009867,0,0.479958397,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,PN,Group A Streptococcus,0.853471368,0.125042929,2.786714857,0.081290175,0,0.42864358,0.545288191,0.079890709,1.780449539,0.051936801,0,0.273863062
Eastern Mediterranean,Bone and joint infections,1 to 4,Group A Streptococcus,0.549729142,0.07266484,1.852225068,0.052458693,0,0.281651728,0.358698265,0.047413808,1.208576857,0.034229297,0,0.183777752
Eastern Mediterranean,Bone and joint infections,5 to 9,Group A Streptococcus,0.689248538,0.15398439,1.924724002,0.066036695,0,0.328798181,0.008648744,0.001932208,0.024151585,0.000828634,0,0.004125785
Eastern Mediterranean,Bone and joint infections,10 to 14,Group A Streptococcus,1.497564459,0.216884253,4.522398266,0.144017964,0,0.73627235,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,15 to 19,Group A Streptococcus,1.498997002,0.336446261,4.168078258,0.138019914,0,0.61757599,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,20 to 24,Group A Streptococcus,0.628018761,0.115572137,1.741345456,0.059963618,0,0.29153776,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,25 to 29,Group A Streptococcus,0.631152082,0.146371149,1.641913314,0.060182889,0,0.263930488,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,30 to 34,Group A Streptococcus,0.631678197,0.102306641,1.891808212,0.060653033,0,0.29167999,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,35 to 39,Group A Streptococcus,0.842299246,0.167027321,2.269996828,0.08065516,0,0.361646696,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,40 to 44,Group A Streptococcus,1.080323929,0.243124299,2.805659035,0.103390442,0,0.457182973,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,45 to 49,Group A Streptococcus,1.583522945,0.355453419,4.016584186,0.151736433,0,0.659432601,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,50 to 54,Group A Streptococcus,1.468535176,0.336904749,3.703798427,0.141380823,0,0.613139958,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,55 to 59,Group A Streptococcus,1.919942574,0.515157027,4.473321549,0.18468232,0,0.779025007,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,60 to 64,Group A Streptococcus,2.47483137,0.674154118,5.725807217,0.238007378,0,1.006000124,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,65 to 69,Group A Streptococcus,3.090601529,0.935280435,6.74038054,0.296828158,0,1.207779239,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,70 to 74,Group A Streptococcus,3.734747346,0.940451752,8.99234905,0.3581422,0,1.523628319,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,75 to 79,Group A Streptococcus,3.422503936,0.809952209,8.20329718,0.328851151,0,1.45644609,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,80 to 84,Group A Streptococcus,3.810922681,1.072179925,8.500672868,0.365930052,0,1.572847027,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,85 to 89,Group A Streptococcus,2.727059546,0.746157805,6.025758707,0.262029027,0,1.110986475,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,90 to 94,Group A Streptococcus,1.147869743,0.291063813,2.649709287,0.110403313,0,0.492806287,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,95 plus,Group A Streptococcus,0.39606437,0.099334903,0.912288852,0.038037617,0,0.164483885,0,0,0,0,0,0
Europe,Bone and joint infections,EN,Group A Streptococcus,0.00395168,0.000353601,0.015199874,0.000377372,0,0.002078018,0,0,0,0,0,0
Europe,Bone and joint infections,LN,Group A Streptococcus,0.003818802,0.000414528,0.01295306,0.000364422,0,0.001915084,0,0,0,0,0,0
Europe,Bone and joint infections,PN,Group A Streptococcus,0.01097674,0.001594872,0.037857105,0.001041286,0,0.005692993,0.007013108,0.001018974,0.024187141,0.000665284,0,0.003637289
Europe,Bone and joint infections,1 to 4,Group A Streptococcus,0.016403039,0.002083224,0.056494012,0.001553626,0,0.008121272,0.010702983,0.001359303,0.036862343,0.001013741,0,0.00529913
Europe,Bone and joint infections,5 to 9,Group A Streptococcus,0.062429948,0.023225367,0.138908595,0.005926053,0,0.023413142,0.000783376,0.000291434,0.001743036,7.44E-05,0,0.00029379
Europe,Bone and joint infections,10 to 14,Group A Streptococcus,0.07226789,0.012558628,0.208544307,0.006908405,0,0.033709253,0,0,0,0,0,0
Europe,Bone and joint infections,15 to 19,Group A Streptococcus,0.044948823,0.009883302,0.134153789,0.00417414,0,0.020252988,0,0,0,0,0,0
Europe,Bone and joint infections,20 to 24,Group A Streptococcus,0.092918069,0.016970874,0.289516668,0.008804872,0,0.043496471,0,0,0,0,0,0
Europe,Bone and joint infections,25 to 29,Group A Streptococcus,0.166577197,0.034281264,0.48160961,0.015811211,0,0.074709416,0,0,0,0,0,0
Europe,Bone and joint infections,30 to 34,Group A Streptococcus,0.3250288,0.050982689,1.005859482,0.031155112,0,0.156399755,0,0,0,0,0,0
Europe,Bone and joint infections,35 to 39,Group A Streptococcus,0.445094425,0.085404173,1.267377976,0.042543214,0,0.207240247,0,0,0,0,0,0
Europe,Bone and joint infections,40 to 44,Group A Streptococcus,0.741804119,0.166218626,1.941521926,0.070946545,0,0.330052847,0,0,0,0,0,0
Europe,Bone and joint infections,45 to 49,Group A Streptococcus,1.175115126,0.267851725,3.121800802,0.112627613,0,0.494611595,0,0,0,0,0,0
Europe,Bone and joint infections,50 to 54,Group A Streptococcus,1.517664345,0.364691974,3.809138615,0.145913986,0,0.639640482,0,0,0,0,0,0
Europe,Bone and joint infections,55 to 59,Group A Streptococcus,2.160667806,0.626081613,4.981847951,0.207549737,0,0.889019585,0,0,0,0,0,0
Europe,Bone and joint infections,60 to 64,Group A Streptococcus,2.979581669,0.847112448,6.833992552,0.286532453,0,1.217033091,0,0,0,0,0,0
Europe,Bone and joint infections,65 to 69,Group A Streptococcus,3.559268721,1.148061763,7.730954827,0.342002017,0,1.423421334,0,0,0,0,0,0
Europe,Bone and joint infections,70 to 74,Group A Streptococcus,4.378442489,1.272506137,10.20906042,0.419557579,0,1.777648912,0,0,0,0,0,0
Europe,Bone and joint infections,75 to 79,Group A Streptococcus,4.918197822,1.430930289,11.06301667,0.471157067,0,1.998098013,0,0,0,0,0,0
Europe,Bone and joint infections,80 to 84,Group A Streptococcus,5.816235752,1.856643215,12.50508333,0.556258947,0,2.272800391,0,0,0,0,0,0
Europe,Bone and joint infections,85 to 89,Group A Streptococcus,5.435147617,1.730975523,11.75719545,0.519345237,0,2.115604354,0,0,0,0,0,0
Europe,Bone and joint infections,90 to 94,Group A Streptococcus,3.368589887,0.925270901,7.977341057,0.321861955,0,1.373900732,0,0,0,0,0,0
Europe,Bone and joint infections,95 plus,Group A Streptococcus,1.269205899,0.310875162,3.146073933,0.121142763,0,0.53128285,0,0,0,0,0,0
South-East Asia,Bone and joint infections,EN,Group A Streptococcus,0.352540906,0.036724365,1.166257462,0.033726295,0,0.179763674,0,0,0,0,0,0
