WHO_region,Disease_presentation,Age_group,Pathogen,Associated_resistant_mean,Associated_resistant_lower,Associated_resistant_upper,Attributable_resistance_mean,Attributable_resistance_lower,Attributable_resistance_upper,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018
Americas,BSI,EN,Non-typhoidal Salmonella,1000,0,2000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,EN,Pseudomonas aeruginosa,55000,37000,80000,14000,9000,21000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,EN,Salmonella Typhi,13000,6000,23000,2000,0,6000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,EN,Staphylococcus aureus,58000,40000,85000,15000,8000,24000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,EN,Streptococcus pneumoniae,32000,22000,46000,6000,4000,10000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,LN,Acinetobacter baumannii,39000,25000,54000,12000,8000,18000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,LN,Enterococcus faecium,16000,11000,22000,5000,3000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,LN,Escherichia coli,34000,24000,47000,8000,5000,12000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,LN,Group A Streptococcus,3000,2000,5000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,LN,Klebsiella pneumoniae,71000,50000,97000,19000,12000,28000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,LN,Non-typhoidal Salmonella,1000,0,1000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,LN,Pseudomonas aeruginosa,36000,25000,49000,9000,6000,13000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,LN,Salmonella Typhi,8000,4000,13000,1000,0,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,LN,Staphylococcus aureus,37000,27000,52000,10000,5000,15000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,LN,Streptococcus pneumoniae,20000,14000,27000,4000,3000,6000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,PN,Acinetobacter baumannii,32000,18000,51000,10000,5000,17000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,PN,Enterococcus faecium,14000,8000,21000,4000,3000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,PN,Escherichia coli,25000,16000,37000,6000,4000,9000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,PN,Group A Streptococcus,9000,6000,14000,1000,0,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,PN,Klebsiella pneumoniae,78000,49000,115000,22000,13000,34000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,PN,Non-typhoidal Salmonella,1000,0,2000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,PN,Pseudomonas aeruginosa,21000,13000,32000,5000,3000,8000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,PN,Salmonella Typhi,7000,3000,14000,1000,0,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,PN,Staphylococcus aureus,41000,25000,62000,10000,5000,17000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,PN,Streptococcus pneumoniae,100860.166606856,63701.1578569619,153944.464820991,21233.719285654,12386.3362499648,33620.0555356188,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Acinetobacter baumannii,7000,3000,12000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Enterococcus faecium,3000,1000,5000,1000,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Escherichia coli,5000,2000,8000,1000,1000,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Group A Streptococcus,2000,1000,3000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Klebsiella pneumoniae,15000,7000,25000,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Pseudomonas aeruginosa,4000,2000,7000,1000,0,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Salmonella Typhi,2000,1000,3000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Staphylococcus aureus,8000,4000,15000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Streptococcus pneumoniae,21410.5690878798,9732.07685812719,38928.3074325088,3892.83074325088,1946.41537162544,7785.66148650175,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Acinetobacter baumannii,6000,3000,11000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Enterococcus faecium,3000,1000,5000,1000,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Escherichia coli,4000,2000,7000,1000,0,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Group A Streptococcus,1000,0,1000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Klebsiella pneumoniae,5000,2000,9000,1000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Pseudomonas aeruginosa,3000,2000,6000,1000,0,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Salmonella Typhi,1000,0,2000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Staphylococcus aureus,7000,3000,12000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Streptococcus pneumoniae,4000,2000,7000,1000,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Acinetobacter baumannii,6000,3000,10000,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Enterococcus faecium,2000,1000,4000,1000,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Escherichia coli,4000,2000,6000,1000,0,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Group A Streptococcus,1000,0,1000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Klebsiella pneumoniae,5000,2000,8000,1000,1000,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Pseudomonas aeruginosa,3000,2000,5000,1000,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Salmonella Typhi,1000,0,1000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Staphylococcus aureus,7000,3000,11000,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Streptococcus pneumoniae,4000,2000,6000,1000,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Acinetobacter baumannii,9000,5000,16000,3000,1000,5000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Enterococcus faecium,4000,2000,6000,1000,1000,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Escherichia coli,6000,3000,10000,1000,1000,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Group A Streptococcus,1000,0,1000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Klebsiella pneumoniae,7000,4000,12000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Pseudomonas aeruginosa,5000,2000,8000,1000,1000,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Salmonella Typhi,1000,1000,2000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Staphylococcus aureus,11000,5000,18000,3000,1000,5000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Streptococcus pneumoniae,6000,3000,9000,1000,1000,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Acinetobacter baumannii,12000,6000,20000,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Enterococcus faecium,5000,2000,8000,1000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Escherichia coli,8000,4000,13000,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Group A Streptococcus,1000,1000,2000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Klebsiella pneumoniae,9000,4000,15000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Pseudomonas aeruginosa,6000,3000,10000,1000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Salmonella Typhi,1000,1000,3000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Staphylococcus aureus,14000,7000,25000,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Streptococcus pneumoniae,7000,3000,12000,1000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Acinetobacter baumannii,13000,6000,22000,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Enterococcus faecium,5000,3000,10000,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Escherichia coli,8000,4000,14000,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Group A Streptococcus,1000,1000,2000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Klebsiella pneumoniae,9000,4000,15000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Pseudomonas aeruginosa,6000,3000,11000,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Salmonella Typhi,1000,1000,3000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Staphylococcus aureus,17000,8000,29000,4000,2000,8000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Streptococcus pneumoniae,7000,4000,12000,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Acinetobacter baumannii,14000,7000,26000,5000,2000,8000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Enterococcus faecium,6000,3000,11000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Escherichia coli,9000,4000,16000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Group A Streptococcus,1000,1000,3000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Klebsiella pneumoniae,10000,5000,17000,3000,1000,5000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Pseudomonas aeruginosa,7000,3000,12000,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Salmonella Typhi,1000,1000,3000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Staphylococcus aureus,19000,9000,35000,5000,2000,10000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Streptococcus pneumoniae,8000,4000,14000,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Acinetobacter baumannii,17000,8000,30000,5000,2000,10000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Enterococcus faecium,8000,3000,13000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Escherichia coli,11000,5000,19000,3000,1000,5000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Group A Streptococcus,2000,1000,3000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Klebsiella pneumoniae,11000,5000,20000,3000,1000,6000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Pseudomonas aeruginosa,8000,4000,15000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Salmonella Typhi,2000,1000,3000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Staphylococcus aureus,23000,11000,41000,6000,2000,12000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Streptococcus pneumoniae,10000,4000,17000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Acinetobacter baumannii,21000,10000,34000,6000,3000,11000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Enterococcus faecium,9000,5000,15000,3000,1000,5000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Escherichia coli,13000,6000,21000,3000,1000,5000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Group A Streptococcus,2000,1000,4000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Klebsiella pneumoniae,14000,7000,23000,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Pseudomonas aeruginosa,10000,5000,17000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Salmonella Typhi,2000,1000,4000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Staphylococcus aureus,28000,14000,47000,7000,3000,13000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Streptococcus pneumoniae,11000,6000,19000,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Acinetobacter baumannii,28000,13000,47000,9000,4000,16000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Enterococcus faecium,12000,6000,21000,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Escherichia coli,17000,8000,29000,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Group A Streptococcus,3000,1000,5000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Klebsiella pneumoniae,18000,8000,30000,5000,2000,9000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Pseudomonas aeruginosa,13000,6000,23000,3000,1000,6000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Salmonella Typhi,2000,1000,5000,0,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Staphylococcus aureus,38000,18000,66000,10000,4000,18000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Streptococcus pneumoniae,15000,7000,26000,3000,1000,6000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Acinetobacter baumannii,30000,16000,49000,10000,5000,16000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Enterococcus faecium,23000,12000,38000,7000,4000,13000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Escherichia coli,38000,20000,62000,9000,5000,15000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Group A Streptococcus,1000,0,1000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Klebsiella pneumoniae,33000,17000,54000,9000,5000,16000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Non-typhoidal Salmonella,0,0,0,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Pseudomonas aeruginosa,21000,11000,35000,5000,3000,9000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Salmonella Typhi,1000,0,2000,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Staphylococcus aureus,59000,31000,95000,15000,7000,26000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Streptococcus pneumoniae,19000,10000,30000,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Acinetobacter baumannii,39000,22000,64000,12000,6000,21000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Enterococcus faecium,31000,18000,51000,10000,5000,17000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
