WHO_region,Disease_presentation,Age_group,Pathogen,associated with susceptible (mean),associated with susceptible (lower),associated with susceptible (upper),associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-susceptible (mean),vaccine avertable-susceptible (lower),vaccine avertable-susceptible (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Africa,Bone and joint infections,20 to 24,Enterococcus faecium,0.143136752047218,0.0254458303369248,0.488762327796644,0.867818301799722,0.149667983223067,2.89078055362384,0.21616366367608,0.0325213448361799,0.725774918343539,0.0701370085031368,0.0124684568650932,0.239493540620356,0.425230967881864,0.0733373117793028,1.41648247127568,0.105920195201279,0.0159354589697282,0.355629709988334
Africa,Bone and joint infections,25 to 29,Enterococcus faecium,0.127507695451238,0.0269926910291386,0.395559937669756,0.808697433660643,0.16600501736574,2.51201287298824,0.200785468002889,0.0368856592657147,0.661413018521407,0.0624787707711066,0.0132264186042779,0.19382436945818,0.396261742493715,0.0813424585092126,1.23088630776424,0.0983848793214156,0.0180739730402002,0.324092379075489
Africa,Bone and joint infections,30 to 34,Enterococcus faecium,0.111954152383683,0.018680183010775,0.387186116705509,0.73057670566885,0.117301277304635,2.49464341413427,0.180564854340701,0.0254841516342002,0.644720126114988,0.0548575346680047,0.00915328967527975,0.189721197185699,0.357982585777736,0.0574776258792711,1.22237527292579,0.0884767786269435,0.0124872343007581,0.315912861796344
Africa,Bone and joint infections,35 to 39,Enterococcus faecium,0.142975384152339,0.0277121807560678,0.454688942089473,0.921704817464354,0.172611571748987,2.93439451951766,0.228118935658746,0.03746498662208,0.769187969463988,0.0700579382346461,0.0135789685704732,0.222797581623842,0.451635360557533,0.0845796701570036,1.43785331456365,0.111778278472786,0.0183578434448192,0.376902105037354
Africa,Bone and joint infections,40 to 44,Enterococcus faecium,0.199369193204382,0.0430934352936218,0.642546336170146,1.27363890415125,0.262391021869929,3.88144908106258,0.315950132439908,0.0578061954208057,0.982766114998643,0.0976909046701472,0.0211157832938747,0.314847704723372,0.624083063034112,0.128571600716265,1.90191004972066,0.154815564895555,0.0283250357561948,0.481555396349335
Africa,Bone and joint infections,45 to 49,Enterococcus faecium,0.27583825085215,0.0593324684650736,0.855576362563984,1.73709682200729,0.364210872604735,5.37986211753172,0.431809472366352,0.0797160644934164,1.37296223881435,0.135160742917553,0.0290729095478861,0.419232417656352,0.851177442783572,0.17846332757632,2.63613243759054,0.211586641459512,0.039060871601774,0.672751497019032
Africa,Bone and joint infections,50 to 54,Enterococcus faecium,0.353982211222627,0.0736525414641345,1.00334455035709,2.24187404588589,0.473280949178877,6.19925376235152,0.558187424930854,0.104997714767544,1.65153858012359,0.173451283499087,0.0360897453174259,0.491638829674974,1.09851828248409,0.23190766509765,3.03763434355224,0.273511838216118,0.0514488802360966,0.809253904260559
Africa,Bone and joint infections,55 to 59,Enterococcus faecium,0.552235871035203,0.141787006216939,1.44926674363838,3.45637019731439,0.888892524429123,9.12972451935422,0.860823695375308,0.189521778724791,2.31960432435352,0.270595576807249,0.0694756330463001,0.710140704382806,1.69362139668405,0.43555733697027,4.47356501448357,0.421803610733901,0.0928656715751476,1.13660611893322
Africa,Bone and joint infections,60 to 64,Enterococcus faecium,0.710094751593763,0.175819828368488,1.87891270593027,4.37417009148865,1.09593759847749,11.5025615286898,1.0915179376558,0.236090514181269,2.93005088396265,0.347946428280944,0.0861517159005591,0.920667225905832,2.14334334482944,0.53700942325397,5.636255149058,0.534843789451342,0.115684351948822,1.4357249331417
Africa,Bone and joint infections,65 to 69,Enterococcus faecium,0.88909821554472,0.243338245224912,2.19360559704473,5.44460202782515,1.46844661252993,13.593071654755,1.35911388242839,0.319275019929347,3.46042758997827,0.435658125616913,0.119235740160207,1.07486674255192,2.66785499363432,0.719538840139666,6.66060511082995,0.665965802389911,0.15644475976538,1.69560951908935
Africa,Bone and joint infections,70 to 74,Enterococcus faecium,1.55238288214774,0.360347322697425,4.03654123686203,9.33448262362415,2.23663435188582,24.4230544074741,2.33119558650357,0.496121401089252,6.69136294167878,0.760667612252393,0.176570188121738,1.97790520606239,4.57389648557583,1.09595083242405,11.9672966596623,1.14228583738675,0.243099486533733,3.2787678414226
Africa,Bone and joint infections,75 to 79,Enterococcus faecium,1.72121935209629,0.383259419106327,4.54646522584889,10.4025898688897,2.32261625982565,26.8067415927263,2.60075645212266,0.52909817413684,7.15908289351861,0.843397482527182,0.1877971153621,2.22776796066596,5.09726903575595,1.13808196731457,13.1353033804359,1.2743706615401,0.259258105327052,3.50795061782412
Africa,Bone and joint infections,80 to 84,Enterococcus faecium,1.81066699796255,0.517918826318353,4.34525412661823,10.9933632704794,3.03977806607521,25.757996153955,2.7480691582296,0.676596904759375,7.34789474067599,0.887226829001649,0.253780224895993,2.12917452204293,5.38674800253491,1.48949125237685,12.621418115438,1.3465538875325,0.331532483332094,3.60046842293123
Africa,Bone and joint infections,85 to 89,Enterococcus faecium,1.30822640393697,0.363788827226151,3.11003690486249,8.09582170401706,2.15430671254729,18.942029122741,2.0252880773498,0.496562956173553,5.437114614779,0.641030937929115,0.178256525340814,1.52391808338262,3.96695263496836,1.05561028914817,9.28159427014309,0.992391157901402,0.243315848525041,2.66418616124171
Africa,Bone and joint infections,90 to 94,Enterococcus faecium,0.613419270547937,0.158090390697288,1.4531374496832,3.75321434239527,0.949865817555747,8.77740348879785,0.935263208268929,0.214881455335977,2.56098860950701,0.300575442568489,0.0774642914416711,0.712037350344768,1.83907502777368,0.465434250602316,4.30092770951095,0.458278972051775,0.105291913114629,1.25488441865843
Africa,Bone and joint infections,95 plus,Enterococcus faecium,0.196532110823956,0.0467503981594932,0.472584810035753,1.215924570038,0.301256368886267,2.9962267178063,0.302273307211131,0.0633473539328333,0.839980080243335,0.0963007343037384,0.0229076950981517,0.231566556917519,0.59580303931862,0.147615620754271,1.46815109172509,0.148113920533454,0.0310402034270883,0.411590239319234
Africa,Cardiac infections,EN,Enterococcus faecium,0.276749882103202,0.144502596427128,0.493444478370391,1.8133032266755,0.995935411119851,3.18559791858302,0.453958931207509,0.200479422307028,0.912353383696926,0.135607442230569,0.0708062722492927,0.241787794401492,0.888518581070995,0.488008351448727,1.56094298010568,0.222439876291679,0.0982349169304437,0.447053158011494
Africa,Cardiac infections,LN,Enterococcus faecium,0.183868715567129,0.0754225038091534,0.425462665022699,1.25673987134187,0.534005109428839,2.84818098044006,0.314716218593189,0.112572597879846,0.695767299645341,0.0900956706278932,0.0369570268664852,0.208476705861123,0.615802536957516,0.261662503620131,1.39560868041563,0.154210947110663,0.0551605729611245,0.340925976826217
Africa,Cardiac infections,PN,Enterococcus faecium,0.768207388440027,0.448954257307165,1.27770576456425,5.32418083005309,3.20549554897359,8.40983200608889,1.33686309073967,0.62811939712454,2.34070625837422,0.376421620335613,0.219987586080511,0.626075824636483,2.60884860672601,1.57069281899706,4.12081768298356,0.655062914462438,0.307778504591025,1.14694606660337
Africa,Cardiac infections,1 to 4,Enterococcus faecium,0.510105380658596,0.224917011003221,0.929667408431519,3.39101928987914,1.5648087066621,5.98359713241225,0.85231663760342,0.312316426979213,1.64758308104662,0.249951636522712,0.110209335391578,0.455537030131444,1.66159945204078,0.766756266264429,2.931962594882,0.417635152425676,0.153035049219814,0.807315709712844
Africa,Cardiac infections,5 to 9,Enterococcus faecium,0.451799228238815,0.229528890635546,0.859900044636402,2.7880347290931,1.4431072811724,5.29811041328667,0.700850943978668,0.275352225057424,1.449589281114,0.221381621837019,0.112469156411418,0.421351021871837,1.36613701725562,0.707122567774476,2.59607410251047,0.343416962549547,0.134922590278138,0.71029874774586
Africa,Cardiac infections,10 to 14,Enterococcus faecium,0.632663329797315,0.384946647261474,1.02201964929732,3.84971030372814,2.38753391754057,6.1601968704141,0.971875823826368,0.451833911730429,1.7551767042033,0.310005031600684,0.188623857158122,0.500789628155687,1.88635804882679,1.16989161959488,3.01849646650291,0.47621915367492,0.22139861674791,0.860036585059617
Africa,Cardiac infections,15 to 19,Enterococcus faecium,0.6931261323796,0.403583921445103,1.14428825986328,4.07875847425168,2.35866931237292,6.76648077604662,1.0269517545476,0.473780321687398,1.97560124465102,0.339631804866004,0.1977561215081,0.560701247333007,1.99859165238332,1.15574796306273,3.31557558026284,0.503206359728324,0.232152357626825,0.968044609879
Africa,Cardiac infections,20 to 24,Enterococcus faecium,0.791276408022698,0.503706740205933,1.22388873311099,4.83574125913729,3.24045602969698,7.45379539196823,1.21471372572946,0.566316854372379,2.10507858681105,0.387725439931122,0.246816302700907,0.599705479224385,2.36951321697727,1.58782345455152,3.65235974206443,0.595209725607435,0.277495258642466,1.03148850753741
Africa,Cardiac infections,25 to 29,Enterococcus faecium,0.871117425900719,0.567259378596957,1.29170451044315,5.4491858343787,3.62353808226227,7.58770230712813,1.35898806627956,0.667223551678299,2.25719302851173,0.426847538691352,0.277957095512509,0.632935210117143,2.67010105884556,1.77553366030851,3.71797413049278,0.665904152476984,0.326939540322367,1.10602458397075
Africa,Cardiac infections,30 to 34,Enterococcus faecium,0.800593989793477,0.521455286775135,1.180463824388,5.11768120706991,3.51976078481085,7.20292272281809,1.27777022356133,0.64723287936076,2.13204633696294,0.392291054998804,0.255513090519816,0.57842727395012,2.50766379146426,1.72468278455732,3.52943213418086,0.626107409545052,0.317144110886772,1.04470270511184
Africa,Cardiac infections,35 to 39,Enterococcus faecium,0.929450545084361,0.607792203938672,1.3871382943033,5.95683919427062,4.07826497800136,8.45289137473302,1.49644591899434,0.759089309350669,2.50041900298127,0.455430767091337,0.297818179929949,0.679697764208617,2.9188512051926,1.99834983922067,4.14191677361918,0.733258500307227,0.371953761581828,1.22520531146082
Africa,Cardiac infections,40 to 44,Enterococcus faecium,0.964022982150313,0.616649360587279,1.47427094679213,6.13580918814086,4.10516886606162,8.88405575755667,1.54331676278873,0.775103395920299,2.65202145650566,0.472371261253653,0.302158186687767,0.722392763928144,3.00654650218902,2.01153274437019,4.35318732120277,0.756225213766478,0.379800664000947,1.29949051368777
Africa,Cardiac infections,45 to 49,Enterococcus faecium,0.912108056603473,0.553084358311063,1.39051699093577,5.69763233384076,3.65562790856169,8.32193974157426,1.43898568055891,0.697838062444331,2.50164519137398,0.446932947735702,0.271011335572421,0.681353325558527,2.79183984358197,1.79125767519523,4.07775047337139,0.705102983473866,0.341940650597722,1.22580614377325
Africa,Cardiac infections,50 to 54,Enterococcus faecium,1.69084661689759,1.07645283737981,2.55383820853558,10.948898482499,7.35188689945128,15.7149011744636,2.75322493992419,1.34201110829567,4.73921240199435,0.828514842279819,0.527461890316107,1.25138072218243,5.36496025642451,3.60242458073113,7.70030157548716,1.34908022056285,0.657585443064878,2.32221407697723
Africa,Cardiac infections,55 to 59,Enterococcus faecium,1.95144915365965,1.1882538810065,2.95231387448954,12.6780353267633,8.06191860466099,18.5565208518257,3.18511783878428,1.58589515583837,5.54670987365083,0.956210085293229,0.582244401693185,1.44663379849987,6.21223731011402,3.95034011628389,9.09269521739459,1.5607077410043,0.777088626360801,2.71788783808891
Africa,Cardiac infections,60 to 64,Enterococcus faecium,1.95867144200474,1.23078070124142,2.91802377567853,12.7590801236764,8.46488508346727,18.3865076462866,3.21517518899539,1.66702515758288,5.49090440618486,0.959749006582322,0.603082543608296,1.42983165008248,6.25194926060144,4.14779369089896,9.00938874668043,1.57543584260774,0.816842327215611,2.69054315903058
Africa,Cardiac infections,65 to 69,Enterococcus faecium,2.32986594650834,1.49834986138347,3.39879585830625,15.2865315022031,10.3644586358747,21.6161700701094,3.84673309607159,1.99788397333391,6.31078393320751,1.14163431378909,0.7341914320779,1.66540997057006,7.49040043607952,5.0785847315786,10.5919233343536,1.88489921707508,0.978963146933616,3.09228412727168
Africa,Cardiac infections,70 to 74,Enterococcus faecium,1.60846310276181,1.06752340236401,2.36049330662736,10.3715678637557,7.10240207640397,14.4339078659644,2.61585119218957,1.34275448991631,4.42601011251652,0.788146920353287,0.523086467158365,1.15664172024741,5.08206825324029,3.48017701743794,7.07261485432256,1.28176708417289,0.657949700058992,2.16874495513309
Africa,Cardiac infections,75 to 79,Enterococcus faecium,1.62499964764934,1.0773202983045,2.36967552195348,10.5870138989338,7.30915205998436,14.5593803389639,2.66878819039834,1.36698622590373,4.40767791118606,0.796249827348177,0.527886946169205,1.16114100575721,5.18763681047756,3.58148450939234,7.13409636609231,1.30770621329519,0.669823250692828,2.15976217648117
Africa,Cardiac infections,80 to 84,Enterococcus faecium,1.37358439998029,0.889231759112214,2.05230925243669,9.25803485796908,6.35647080548494,12.9916990941889,2.33017940183993,1.1584790390015,3.90766210519682,0.673056355990342,0.435723561964985,1.00563153369398,4.53643708040485,3.11467069468762,6.36593255615256,1.14178790690157,0.567654729110735,1.91475443154644
Africa,Cardiac infections,85 to 89,Enterococcus faecium,0.892282322915376,0.568089726033493,1.28841503005673,6.31061200766248,4.17820216165745,8.78290208850799,1.58449016671815,0.805789270650038,2.63565323402083,0.437218338228534,0.278363965756411,0.631323364727798,3.09219988375461,2.04731905921215,4.30362202336891,0.776400181691893,0.394836742618519,1.29147008467021
Africa,Cardiac infections,90 to 94,Enterococcus faecium,0.43246811152845,0.256689510420388,0.68557337741611,3.00166009435007,1.81739345964221,4.59960121164543,0.733994997414341,0.332732554291777,1.34956907823277,0.21190937464894,0.12577786010599,0.335930954933894,1.47081344623153,0.890522795224683,2.25380459370626,0.359657548733027,0.163038951602971,0.661288848334057
Africa,Cardiac infections,95 plus,Enterococcus faecium,0.121074181855054,0.0651195955952072,0.228694948109523,0.824274412611439,0.451819259638519,1.54177016481023,0.199791011983365,0.0814309649224616,0.432048932815299,0.0593263491089765,0.0319086018416515,0.112060524573666,0.403894462179605,0.221391437222874,0.755467380757013,0.0978975958718488,0.0399011728120062,0.211703977079496
Africa,Intra-abdominal infections,EN,Enterococcus faecium,9.61507721296166,3.99239839489891,19.5192942881243,59.693708590824,25.6313138456315,121.56938073219,15.0514122155547,5.43073420289765,34.0905188534176,4.71138783435121,1.95627521350047,9.56445420118091,29.2499172095038,12.5593437843594,59.5689965587731,7.3751919856218,2.66105975941985,16.7043542381746
Africa,Intra-abdominal infections,LN,Enterococcus faecium,7.03075179029005,2.89568202456736,14.2758254476533,44.2339192613331,18.6751667239694,91.3990974766758,11.1550640534772,3.81770352308096,26.2871743371518,3.44506837724212,1.41888419203801,6.99515446935012,21.6746204380532,9.15083169474501,44.7855577635711,5.46598138620383,1.87067472630967,12.8807154252044
Africa,Intra-abdominal infections,PN,Enterococcus faecium,38.6122455626263,14.7431068768201,82.933715612536,242.351424776565,91.9483373356665,538.081509539633,61.2769300645701,20.1267240274003,153.36870317407,18.9200003256869,7.22412236964185,40.6375206501426,118.752198140517,45.0546852944766,263.65993967442,30.0256957316394,9.86209477342615,75.1506645552943
