WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,Efficacy,Coverage,Duration,DP,VC,VO,MainAnalysis,HBG,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018,a,x,y
Africa,Cardiac infections,LN,Pseudomonas aeruginosa,0,0,0,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,LN,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,Cardiac infections,LN,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,Cardiac infections,LN,Streptococcus pneumoniae,0,0,0,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,Cardiac infections,PN,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,PN,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,PN,Escherichia coli,0,0,0,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,PN,Group A Streptococcus,3000,2000,5000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,PN,Klebsiella pneumoniae,0,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,PN,Non-typhoidal Salmonella,4000,3000,7000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,Cardiac infections,PN,Pseudomonas aeruginosa,1000,0,1000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,PN,Salmonella Typhi,1000,1000,2000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,Cardiac infections,PN,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,Cardiac infections,PN,Streptococcus pneumoniae,1614.11373632564,1614.11373632564,1614.11373632564,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,Cardiac infections,1 to 4,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,1 to 4,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,1 to 4,Escherichia coli,0,0,0,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,1 to 4,Group A Streptococcus,2000,1000,3000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,1 to 4,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,1 to 4,Non-typhoidal Salmonella,3000,1000,5000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,Cardiac infections,1 to 4,Pseudomonas aeruginosa,0,0,1000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,1 to 4,Salmonella Typhi,1000,0,2000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,Cardiac infections,1 to 4,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,Cardiac infections,1 to 4,Streptococcus pneumoniae,1727.01861038602,0,1727.01861038602,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,Cardiac infections,5 to 9,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,5 to 9,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,5 to 9,Escherichia coli,0,0,0,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,5 to 9,Group A Streptococcus,1000,0,1000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,5 to 9,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,5 to 9,Non-typhoidal Salmonella,1000,0,1000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,Cardiac infections,5 to 9,Pseudomonas aeruginosa,0,0,1000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,5 to 9,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,Cardiac infections,5 to 9,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,Cardiac infections,5 to 9,Streptococcus pneumoniae,0,0,0,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,Cardiac infections,10 to 14,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,10 to 14,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,10 to 14,Escherichia coli,0,0,0,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,10 to 14,Group A Streptococcus,1000,0,1000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,10 to 14,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,10 to 14,Non-typhoidal Salmonella,1000,1000,1000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,Cardiac infections,10 to 14,Pseudomonas aeruginosa,0,0,1000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,10 to 14,Salmonella Typhi,1000,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,Cardiac infections,10 to 14,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,Cardiac infections,10 to 14,Streptococcus pneumoniae,0,0,0,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,Cardiac infections,15 to 19,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,15 to 19,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,15 to 19,Escherichia coli,0,0,0,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,15 to 19,Group A Streptococcus,1000,0,1000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,15 to 19,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,15 to 19,Non-typhoidal Salmonella,1000,0,1000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,Cardiac infections,15 to 19,Pseudomonas aeruginosa,0,0,1000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,15 to 19,Salmonella Typhi,1000,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,Cardiac infections,15 to 19,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,Cardiac infections,15 to 19,Streptococcus pneumoniae,0,0,0,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,Cardiac infections,20 to 24,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,20 to 24,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,20 to 24,Escherichia coli,0,0,0,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,20 to 24,Group A Streptococcus,1000,0,1000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,20 to 24,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,20 to 24,Non-typhoidal Salmonella,1000,1000,1000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,Cardiac infections,20 to 24,Pseudomonas aeruginosa,0,0,1000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Cardiac infections,20 to 24,Salmonella Typhi,1000,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,Cardiac infections,20 to 24,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,Cardiac infections,20 to 24,Streptococcus pneumoniae,0,0,0,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
