WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018,Efficacy,Coverage,Duration,DP,VC,VO,MainAnalysis
Americas,BSI,PN,Non-typhoidal Salmonella,1000,0,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,PN,Pseudomonas aeruginosa,21000,13000,32000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Americas,BSI,PN,Salmonella Typhi,7000,3000,14000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.85,0.7,20 years,All,9 month,below 35,Yes
Americas,BSI,PN,Staphylococcus aureus,41000,25000,62000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,PN,Streptococcus pneumoniae,100860.166606856,63701.1578569619,153944.464820991,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Americas,BSI,1 to 4,Acinetobacter baumannii,7000,3000,12000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Americas,BSI,1 to 4,Enterococcus faecium,3000,1000,5000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Americas,BSI,1 to 4,Escherichia coli,5000,2000,8000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,1 to 4,Group A Streptococcus,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,1 to 4,Klebsiella pneumoniae,15000,7000,25000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,1 to 4,Non-typhoidal Salmonella,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,1 to 4,Pseudomonas aeruginosa,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Americas,BSI,1 to 4,Salmonella Typhi,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.85,0.7,20 years,All,9 month,below 35,Yes
Americas,BSI,1 to 4,Staphylococcus aureus,8000,4000,15000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,1 to 4,Streptococcus pneumoniae,21410.5690878798,9732.07685812719,38928.3074325088,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Americas,BSI,5 to 9,Acinetobacter baumannii,6000,3000,11000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Americas,BSI,5 to 9,Enterococcus faecium,3000,1000,5000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Americas,BSI,5 to 9,Escherichia coli,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,5 to 9,Group A Streptococcus,1000,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,5 to 9,Klebsiella pneumoniae,5000,2000,9000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,5 to 9,Non-typhoidal Salmonella,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,5 to 9,Pseudomonas aeruginosa,3000,2000,6000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Americas,BSI,5 to 9,Salmonella Typhi,1000,0,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.85,0.7,20 years,All,9 month,below 35,Yes
Americas,BSI,5 to 9,Staphylococcus aureus,7000,3000,12000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,5 to 9,Streptococcus pneumoniae,4000,2000,7000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Americas,BSI,10 to 14,Acinetobacter baumannii,6000,3000,10000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Americas,BSI,10 to 14,Enterococcus faecium,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Americas,BSI,10 to 14,Escherichia coli,4000,2000,6000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,10 to 14,Group A Streptococcus,1000,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,10 to 14,Klebsiella pneumoniae,5000,2000,8000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,10 to 14,Non-typhoidal Salmonella,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,10 to 14,Pseudomonas aeruginosa,3000,2000,5000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Americas,BSI,10 to 14,Salmonella Typhi,1000,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.85,0.7,20 years,All,9 month,below 35,Yes
Americas,BSI,10 to 14,Staphylococcus aureus,7000,3000,11000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,10 to 14,Streptococcus pneumoniae,4000,2000,6000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Americas,BSI,15 to 19,Acinetobacter baumannii,9000,5000,16000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Americas,BSI,15 to 19,Enterococcus faecium,4000,2000,6000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Americas,BSI,15 to 19,Escherichia coli,6000,3000,10000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,15 to 19,Group A Streptococcus,1000,0,1000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,15 to 19,Klebsiella pneumoniae,7000,4000,12000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,15 to 19,Non-typhoidal Salmonella,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,15 to 19,Pseudomonas aeruginosa,5000,2000,8000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Americas,BSI,15 to 19,Salmonella Typhi,1000,1000,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.85,0.7,20 years,All,9 month,below 35,Yes
Americas,BSI,15 to 19,Staphylococcus aureus,11000,5000,18000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,15 to 19,Streptococcus pneumoniae,6000,3000,9000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Americas,BSI,20 to 24,Acinetobacter baumannii,12000,6000,20000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Americas,BSI,20 to 24,Enterococcus faecium,5000,2000,8000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Americas,BSI,20 to 24,Escherichia coli,8000,4000,13000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,20 to 24,Group A Streptococcus,1000,1000,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,20 to 24,Klebsiella pneumoniae,9000,4000,15000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,20 to 24,Non-typhoidal Salmonella,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,20 to 24,Pseudomonas aeruginosa,6000,3000,10000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Americas,BSI,20 to 24,Salmonella Typhi,1000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.85,0.7,20 years,All,9 month,below 35,Yes
Americas,BSI,20 to 24,Staphylococcus aureus,14000,7000,25000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,20 to 24,Streptococcus pneumoniae,7000,3000,12000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Americas,BSI,25 to 29,Acinetobacter baumannii,13000,6000,22000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Americas,BSI,25 to 29,Enterococcus faecium,5000,3000,10000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Americas,BSI,25 to 29,Escherichia coli,8000,4000,14000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,25 to 29,Group A Streptococcus,1000,1000,2000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,25 to 29,Klebsiella pneumoniae,9000,4000,15000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,25 to 29,Non-typhoidal Salmonella,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,25 to 29,Pseudomonas aeruginosa,6000,3000,11000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Americas,BSI,25 to 29,Salmonella Typhi,1000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.85,0.7,20 years,All,9 month,below 35,Yes
Americas,BSI,25 to 29,Staphylococcus aureus,17000,8000,29000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,25 to 29,Streptococcus pneumoniae,7000,4000,12000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Americas,BSI,30 to 34,Acinetobacter baumannii,14000,7000,26000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Americas,BSI,30 to 34,Enterococcus faecium,6000,3000,11000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Americas,BSI,30 to 34,Escherichia coli,9000,4000,16000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,30 to 34,Group A Streptococcus,1000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,30 to 34,Klebsiella pneumoniae,10000,5000,17000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,30 to 34,Non-typhoidal Salmonella,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,30 to 34,Pseudomonas aeruginosa,7000,3000,12000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Americas,BSI,30 to 34,Salmonella Typhi,1000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.85,0.7,20 years,All,9 month,below 35,Yes
Americas,BSI,30 to 34,Staphylococcus aureus,19000,9000,35000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,30 to 34,Streptococcus pneumoniae,8000,4000,14000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Americas,BSI,35 to 39,Acinetobacter baumannii,17000,8000,30000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Americas,BSI,35 to 39,Enterococcus faecium,8000,3000,13000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Americas,BSI,35 to 39,Escherichia coli,11000,5000,19000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,35 to 39,Group A Streptococcus,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,35 to 39,Klebsiella pneumoniae,11000,5000,20000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,35 to 39,Non-typhoidal Salmonella,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,35 to 39,Pseudomonas aeruginosa,8000,4000,15000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Americas,BSI,35 to 39,Salmonella Typhi,2000,1000,3000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.85,0.7,20 years,All,9 month,below 35,Yes
Americas,BSI,35 to 39,Staphylococcus aureus,23000,11000,41000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,35 to 39,Streptococcus pneumoniae,10000,4000,17000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Americas,BSI,40 to 44,Acinetobacter baumannii,21000,10000,34000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Americas,BSI,40 to 44,Enterococcus faecium,9000,5000,15000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Americas,BSI,40 to 44,Escherichia coli,13000,6000,21000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,40 to 44,Group A Streptococcus,2000,1000,4000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Americas,BSI,40 to 44,Klebsiella pneumoniae,14000,7000,23000,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Americas,BSI,40 to 44,Non-typhoidal Salmonella,0,0,0,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
