WHO_region,Disease_presentation,Age_group,Pathogen,Susceptible_mean,Susceptible_lower,Susceptible_upper,associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Western Pacific,LRI and thorax infections,55 to 59,Acinetobacter baumannii,4000,2000,7000,34000,16000,59000,10000,5000,19000,16660,7840,28910,4900,2450,9310
Western Pacific,LRI and thorax infections,60 to 64,Acinetobacter baumannii,5000,2000,8000,40000,19000,70000,12000,6000,22000,19600,9310,34300,5880,2940,10780
Western Pacific,LRI and thorax infections,65 to 69,Acinetobacter baumannii,6000,3000,9000,46000,24000,76000,14000,7000,25000,22540,11760,37240,6860,3430,12250
Western Pacific,LRI and thorax infections,70 to 74,Acinetobacter baumannii,6000,3000,11000,49000,23000,90000,15000,6000,29000,24010,11270,44100,7350,2940,14210
Western Pacific,LRI and thorax infections,75 to 79,Acinetobacter baumannii,5000,2000,8000,40000,20000,69000,12000,6000,22000,19600,9800,33810,5880,2940,10780
Western Pacific,LRI and thorax infections,80 to 84,Acinetobacter baumannii,4000,2000,6000,34000,19000,54000,10000,5000,18000,16660,9310,26460,4900,2450,8820
Western Pacific,LRI and thorax infections,85 to 89,Acinetobacter baumannii,2000,1000,4000,21000,11000,33000,6000,3000,11000,10290,5390,16170,2940,1470,5390
Western Pacific,LRI and thorax infections,90 to 94,Acinetobacter baumannii,1000,0,1000,7000,4000,11000,2000,1000,4000,3430,1960,5390,980,490,1960
Western Pacific,LRI and thorax infections,95 plus,Acinetobacter baumannii,0,0,0,2000,1000,3000,1000,0,1000,980,490,1470,490,0,490
Western Pacific,UTI,EN,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Pacific,UTI,LN,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Pacific,UTI,PN,Acinetobacter baumannii,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Western Pacific,UTI,1 to 4,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Western Pacific,UTI,5 to 9,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Western Pacific,UTI,10 to 14,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Western Pacific,UTI,15 to 19,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Western Pacific,UTI,20 to 24,Acinetobacter baumannii,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Western Pacific,UTI,25 to 29,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Western Pacific,UTI,30 to 34,Acinetobacter baumannii,0,0,0,1000,0,3000,0,0,1000,490,0,1470,0,0,490
Western Pacific,UTI,35 to 39,Acinetobacter baumannii,0,0,0,2000,0,4000,0,0,1000,980,0,1960,0,0,490
Western Pacific,UTI,40 to 44,Acinetobacter baumannii,0,0,1000,4000,2000,8000,1000,0,3000,1960,980,3920,490,0,1470
Western Pacific,UTI,45 to 49,Acinetobacter baumannii,1000,0,1000,6000,2000,12000,2000,1000,4000,2940,980,5880,980,490,1960
Western Pacific,UTI,50 to 54,Acinetobacter baumannii,1000,1000,3000,12000,5000,23000,4000,2000,7000,5880,2450,11270,1960,980,3430
Western Pacific,UTI,55 to 59,Acinetobacter baumannii,2000,1000,3000,14000,5000,28000,4000,1000,9000,6860,2450,13720,1960,490,4410
Western Pacific,UTI,60 to 64,Acinetobacter baumannii,2000,1000,4000,16000,5000,31000,5000,2000,10000,7840,2450,15190,2450,980,4900
Western Pacific,UTI,65 to 69,Acinetobacter baumannii,2000,1000,4000,18000,7000,36000,6000,2000,12000,8820,3430,17640,2940,980,5880
Western Pacific,UTI,70 to 74,Acinetobacter baumannii,1000,0,1000,6000,2000,12000,2000,1000,4000,2940,980,5880,980,490,1960
Western Pacific,UTI,75 to 79,Acinetobacter baumannii,1000,0,1000,5000,2000,9000,1000,0,3000,2450,980,4410,490,0,1470
Western Pacific,UTI,80 to 84,Acinetobacter baumannii,0,0,1000,4000,2000,8000,1000,0,2000,1960,980,3920,490,0,980
Western Pacific,UTI,85 to 89,Acinetobacter baumannii,0,0,1000,3000,1000,5000,1000,0,2000,1470,490,2450,490,0,980
Western Pacific,UTI,90 to 94,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Western Pacific,UTI,95 plus,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Bone and joint infections,EN,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,LN,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,PN,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Bone and joint infections,1 to 4,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Bone and joint infections,5 to 9,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,10 to 14,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Bone and joint infections,15 to 19,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Bone and joint infections,20 to 24,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,25 to 29,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,30 to 34,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,35 to 39,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,40 to 44,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,45 to 49,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,50 to 54,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,55 to 59,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,60 to 64,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,65 to 69,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,70 to 74,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,75 to 79,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,80 to 84,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,85 to 89,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,90 to 94,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Bone and joint infections,95 plus,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,BSI,EN,Enterococcus faecium,33000,21000,51000,201000,131000,303000,50000,26000,85000,98490,64190,148470,24500,12740,41650
Africa,BSI,LN,Enterococcus faecium,13000,9000,18000,77000,54000,106000,19000,10000,31000,37730,26460,51940,9310,4900,15190
Africa,BSI,PN,Enterococcus faecium,6000,3000,9000,33000,19000,54000,8000,4000,15000,16170,9310,26460,3920,1960,7350
Africa,BSI,1 to 4,Enterococcus faecium,3000,2000,6000,21000,10000,37000,5000,2000,10000,10290,4900,18130,2450,980,4900
Africa,BSI,5 to 9,Enterococcus faecium,1000,1000,2000,9000,5000,14000,2000,1000,4000,4410,2450,6860,980,490,1960
Africa,BSI,10 to 14,Enterococcus faecium,1000,1000,2000,6000,3000,10000,2000,1000,3000,2940,1470,4900,980,490,1470
Africa,BSI,15 to 19,Enterococcus faecium,1000,1000,2000,9000,5000,14000,2000,1000,4000,4410,2450,6860,980,490,1960
Africa,BSI,20 to 24,Enterococcus faecium,1000,1000,2000,7000,4000,11000,2000,1000,3000,3430,1960,5390,980,490,1470
Africa,BSI,25 to 29,Enterococcus faecium,1000,1000,1000,6000,3000,9000,1000,1000,3000,2940,1470,4410,490,490,1470
Africa,BSI,30 to 34,Enterococcus faecium,1000,1000,1000,6000,3000,9000,1000,1000,3000,2940,1470,4410,490,490,1470
Africa,BSI,35 to 39,Enterococcus faecium,1000,1000,2000,6000,4000,10000,2000,1000,3000,2940,1960,4900,980,490,1470
Africa,BSI,40 to 44,Enterococcus faecium,1000,1000,2000,7000,4000,11000,2000,1000,3000,3430,1960,5390,980,490,1470
Africa,BSI,45 to 49,Enterococcus faecium,1000,1000,2000,8000,4000,13000,2000,1000,4000,3920,1960,6370,980,490,1960
Africa,BSI,50 to 54,Enterococcus faecium,2000,1000,3000,11000,6000,17000,3000,1000,5000,5390,2940,8330,1470,490,2450
Africa,BSI,55 to 59,Enterococcus faecium,2000,1000,3000,11000,6000,18000,3000,1000,5000,5390,2940,8820,1470,490,2450
Africa,BSI,60 to 64,Enterococcus faecium,2000,1000,3000,12000,7000,20000,3000,1000,6000,5880,3430,9800,1470,490,2940
Africa,BSI,65 to 69,Enterococcus faecium,2000,1000,3000,12000,7000,18000,3000,1000,5000,5880,3430,8820,1470,490,2450
Africa,BSI,70 to 74,Enterococcus faecium,1000,1000,2000,7000,3000,12000,2000,1000,3000,3430,1470,5880,980,490,1470
Africa,BSI,75 to 79,Enterococcus faecium,1000,0,2000,6000,3000,10000,1000,1000,3000,2940,1470,4900,490,490,1470
Africa,BSI,80 to 84,Enterococcus faecium,1000,0,1000,4000,2000,7000,1000,0,2000,1960,980,3430,490,0,980
Africa,BSI,85 to 89,Enterococcus faecium,0,0,1000,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Africa,BSI,90 to 94,Enterococcus faecium,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Africa,BSI,95 plus,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,EN,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,LN,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,PN,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Cardiac infections,1 to 4,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Cardiac infections,5 to 9,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,10 to 14,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,15 to 19,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,20 to 24,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,25 to 29,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,30 to 34,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,35 to 39,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,40 to 44,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,45 to 49,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,50 to 54,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Cardiac infections,55 to 59,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Cardiac infections,60 to 64,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Cardiac infections,65 to 69,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,Cardiac infections,70 to 74,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,75 to 79,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,80 to 84,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,85 to 89,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,90 to 94,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Cardiac infections,95 plus,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Intra-abdominal infections,EN,Enterococcus faecium,1000,0,2000,6000,2000,11000,1000,1000,3000,2940,980,5390,490,490,1470
Africa,Intra-abdominal infections,LN,Enterococcus faecium,1000,0,1000,4000,2000,8000,1000,0,2000,1960,980,3920,490,0,980
Africa,Intra-abdominal infections,PN,Enterococcus faecium,3000,1000,7000,22000,8000,48000,5000,2000,14000,10780,3920,23520,2450,980,6860
Africa,Intra-abdominal infections,1 to 4,Enterococcus faecium,4000,2000,9000,26000,10000,55000,7000,2000,16000,12740,4900,26950,3430,980,7840
Africa,Intra-abdominal infections,5 to 9,Enterococcus faecium,1000,1000,3000,9000,4000,17000,2000,1000,5000,4410,1960,8330,980,490,2450
Africa,Intra-abdominal infections,10 to 14,Enterococcus faecium,1000,1000,2000,8000,4000,15000,2000,1000,4000,3920,1960,7350,980,490,1960
Africa,Intra-abdominal infections,15 to 19,Enterococcus faecium,2000,1000,4000,13000,6000,25000,3000,1000,7000,6370,2940,12250,1470,490,3430
Africa,Intra-abdominal infections,20 to 24,Enterococcus faecium,2000,1000,4000,12000,5000,24000,3000,1000,7000,5880,2450,11760,1470,490,3430
Africa,Intra-abdominal infections,25 to 29,Enterococcus faecium,2000,1000,4000,10000,4000,22000,3000,1000,6000,4900,1960,10780,1470,490,2940
Africa,Intra-abdominal infections,30 to 34,Enterococcus faecium,2000,1000,3000,10000,4000,22000,3000,1000,6000,4900,1960,10780,1470,490,2940
Africa,Intra-abdominal infections,35 to 39,Enterococcus faecium,2000,1000,4000,12000,5000,26000,3000,1000,7000,5880,2450,12740,1470,490,3430
Africa,Intra-abdominal infections,40 to 44,Enterococcus faecium,3000,1000,5000,17000,7000,34000,4000,2000,9000,8330,3430,16660,1960,980,4410
Africa,Intra-abdominal infections,45 to 49,Enterococcus faecium,3000,1000,6000,20000,9000,39000,5000,2000,11000,9800,4410,19110,2450,980,5390
Africa,Intra-abdominal infections,50 to 54,Enterococcus faecium,5000,2000,9000,30000,14000,56000,8000,3000,15000,14700,6860,27440,3920,1470,7350
Africa,Intra-abdominal infections,55 to 59,Enterococcus faecium,6000,3000,10000,34000,17000,61000,9000,4000,17000,16660,8330,29890,4410,1960,8330
Africa,Intra-abdominal infections,60 to 64,Enterococcus faecium,6000,3000,11000,38000,20000,66000,10000,4000,18000,18620,9800,32340,4900,1960,8820
Africa,Intra-abdominal infections,65 to 69,Enterococcus faecium,6000,3000,10000,34000,19000,56000,8000,4000,16000,16660,9310,27440,3920,1960,7840
Africa,Intra-abdominal infections,70 to 74,Enterococcus faecium,3000,2000,6000,20000,11000,35000,5000,2000,10000,9800,5390,17150,2450,980,4900
Africa,Intra-abdominal infections,75 to 79,Enterococcus faecium,3000,1000,4000,16000,9000,26000,4000,2000,7000,7840,4410,12740,1960,980,3430
Africa,Intra-abdominal infections,80 to 84,Enterococcus faecium,2000,1000,3000,10000,6000,16000,2000,1000,5000,4900,2940,7840,980,490,2450
Africa,Intra-abdominal infections,85 to 89,Enterococcus faecium,1000,0,1000,4000,2000,7000,1000,1000,2000,1960,980,3430,490,490,980
Africa,Intra-abdominal infections,90 to 94,Enterococcus faecium,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Africa,Intra-abdominal infections,95 plus,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,UTI,EN,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,UTI,LN,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,UTI,PN,Enterococcus faecium,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Africa,UTI,1 to 4,Enterococcus faecium,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Africa,UTI,5 to 9,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,UTI,10 to 14,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,UTI,15 to 19,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,UTI,20 to 24,Enterococcus faecium,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Africa,UTI,25 to 29,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,UTI,30 to 34,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,UTI,35 to 39,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,UTI,40 to 44,Enterococcus faecium,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Africa,UTI,45 to 49,Enterococcus faecium,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Africa,UTI,50 to 54,Enterococcus faecium,0,0,0,2000,1000,2000,0,0,1000,980,490,980,0,0,490
Africa,UTI,55 to 59,Enterococcus faecium,0,0,0,1000,1000,3000,0,0,1000,490,490,1470,0,0,490
Africa,UTI,60 to 64,Enterococcus faecium,0,0,0,2000,1000,3000,0,0,1000,980,490,1470,0,0,490
Africa,UTI,65 to 69,Enterococcus faecium,0,0,0,2000,1000,3000,0,0,1000,980,490,1470,0,0,490
Africa,UTI,70 to 74,Enterococcus faecium,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Africa,UTI,75 to 79,Enterococcus faecium,0,0,0,1000,0,2000,0,0,0,490,0,980,0,0,0
Africa,UTI,80 to 84,Enterococcus faecium,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Africa,UTI,85 to 89,Enterococcus faecium,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Africa,UTI,90 to 94,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,UTI,95 plus,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,EN,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,LN,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,PN,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,1 to 4,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,5 to 9,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,10 to 14,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,15 to 19,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,20 to 24,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,25 to 29,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,30 to 34,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,35 to 39,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,40 to 44,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,45 to 49,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,50 to 54,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,55 to 59,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,60 to 64,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,65 to 69,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,70 to 74,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,75 to 79,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,80 to 84,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,85 to 89,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,90 to 94,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,95 plus,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,BSI,EN,Enterococcus faecium,4000,3000,6000,26000,17000,38000,8000,5000,12000,12740,8330,18620,3920,2450,5880
Americas,BSI,LN,Enterococcus faecium,3000,2000,4000,16000,11000,22000,5000,3000,7000,7840,5390,10780,2450,1470,3430
Americas,BSI,PN,Enterococcus faecium,2000,1000,3000,14000,8000,21000,4000,3000,7000,6860,3920,10290,1960,1470,3430
Americas,BSI,1 to 4,Enterococcus faecium,0,0,1000,3000,1000,5000,1000,0,1000,1470,490,2450,490,0,490
Americas,BSI,5 to 9,Enterococcus faecium,0,0,1000,3000,1000,5000,1000,0,1000,1470,490,2450,490,0,490
Americas,BSI,10 to 14,Enterococcus faecium,0,0,1000,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Americas,BSI,15 to 19,Enterococcus faecium,1000,0,1000,4000,2000,6000,1000,1000,2000,1960,980,2940,490,490,980
Americas,BSI,20 to 24,Enterococcus faecium,1000,0,1000,5000,2000,8000,1000,1000,3000,2450,980,3920,490,490,1470
Americas,BSI,25 to 29,Enterococcus faecium,1000,0,1000,5000,3000,10000,2000,1000,3000,2450,1470,4900,980,490,1470
Americas,BSI,30 to 34,Enterococcus faecium,1000,0,2000,6000,3000,11000,2000,1000,4000,2940,1470,5390,980,490,1960
Americas,BSI,35 to 39,Enterococcus faecium,1000,0,2000,8000,3000,13000,2000,1000,4000,3920,1470,6370,980,490,1960
Americas,BSI,40 to 44,Enterococcus faecium,1000,1000,2000,9000,5000,15000,3000,1000,5000,4410,2450,7350,1470,490,2450
Americas,BSI,45 to 49,Enterococcus faecium,2000,1000,3000,12000,6000,21000,4000,2000,7000,5880,2940,10290,1960,980,3430
Americas,BSI,50 to 54,Enterococcus faecium,3000,1000,5000,23000,12000,38000,7000,4000,13000,11270,5880,18620,3430,1960,6370
Americas,BSI,55 to 59,Enterococcus faecium,4000,2000,6000,31000,18000,51000,10000,5000,17000,15190,8820,24990,4900,2450,8330
Americas,BSI,60 to 64,Enterococcus faecium,4000,2000,7000,36000,20000,58000,11000,6000,20000,17640,9800,28420,5390,2940,9800
Americas,BSI,65 to 69,Enterococcus faecium,4000,2000,7000,36000,21000,55000,11000,7000,18000,17640,10290,26950,5390,3430,8820
Americas,BSI,70 to 74,Enterococcus faecium,3000,1000,5000,25000,13000,44000,8000,4000,15000,12250,6370,21560,3920,1960,7350
Americas,BSI,75 to 79,Enterococcus faecium,2000,1000,4000,18000,10000,31000,6000,3000,10000,8820,4900,15190,2940,1470,4900
Americas,BSI,80 to 84,Enterococcus faecium,2000,1000,3000,14000,7000,22000,4000,2000,7000,6860,3430,10780,1960,980,3430
Americas,BSI,85 to 89,Enterococcus faecium,1000,1000,2000,9000,5000,16000,3000,1000,5000,4410,2450,7840,1470,490,2450
